run_id,mean,median,std,min,max,p10,p90,p99,skew,kurtosis,count,probe,model_tag,quant,ctx,npredict,decoding,temp,repeat_idx,prompt_label,prompt
20251205T221149Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r027,5752.350666666666,5710.0,874.5975029850628,5540,35312,5646.0,5780.0,5870.04,28.24611596473659,896.84624703543,1500,tlb,tinyllama_1p1b,q4_0,512,64,greedy,0.0,27,custom,The quick brown fox jumps over the lazy dog.
20251205T221149Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r028,5733.054666666667,5714.0,322.2766076205887,5560,12264,5644.0,5788.0,5860.02,16.66322177971637,288.3712542361829,1500,tlb,tinyllama_1p1b,q4_0,512,64,greedy,0.0,28,custom,The quick brown fox jumps over the lazy dog.
20251205T221150Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r029,5913.385333333334,5822.0,391.5228792312516,5536,13546,5672.0,6244.200000000001,6710.04,10.609422524229446,173.05109525292914,1500,tlb,tinyllama_1p1b,q4_0,512,64,greedy,0.0,29,custom,The quick brown fox jumps over the lazy dog.
20251205T221150Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r030,5989.8026666666665,5962.0,364.54881468066657,5560,14386,5722.0,6256.200000000001,6586.24,13.339213663313997,266.3069077645159,1500,tlb,tinyllama_1p1b,q4_0,512,64,greedy,0.0,30,custom,The quick brown fox jumps over the lazy dog.
20251205T221150Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r031,5885.268,5841.0,338.4572543931772,5570,12630,5702.0,6080.0,6386.12,14.225089573362629,254.05314948822087,1500,tlb,tinyllama_1p1b,q4_0,512,64,greedy,0.0,31,custom,The quick brown fox jumps over the lazy dog.
20251205T221151Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r032,5799.625333333333,5726.0,1817.703777931863,5548,67534,5656.0,5794.0,5880.139999999999,29.98878131684578,953.1586011487796,1500,tlb,tinyllama_1p1b,q4_0,512,64,greedy,0.0,32,custom,The quick brown fox jumps over the lazy dog.
20251205T221151Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r033,5846.58,5802.0,325.8431863970985,5588,12362,5700.0,6006.0,6314.18,15.158942411459527,272.742043016641,1500,tlb,tinyllama_1p1b,q4_0,512,64,greedy,0.0,33,custom,The quick brown fox jumps over the lazy dog.
20251205T221151Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r034,5743.073333333334,5720.0,330.59511698824764,5536,12636,5648.0,5810.200000000001,6006.139999999999,18.215251640785503,350.83088658419155,1500,tlb,tinyllama_1p1b,q4_0,512,64,greedy,0.0,34,custom,The quick brown fox jumps over the lazy dog.
20251205T221151Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r035,5730.2266666666665,5714.0,326.5418406136291,5560,13228,5644.0,5782.0,5862.02,19.314367361233614,391.8111988939955,1500,tlb,tinyllama_1p1b,q4_0,512,64,greedy,0.0,35,custom,The quick brown fox jumps over the lazy dog.
20251205T221152Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r036,5745.902666666667,5715.0,495.60810942212396,5534,14814,5648.0,5786.0,5852.02,15.915690907811205,259.40148745832477,1500,tlb,tinyllama_1p1b,q4_0,512,64,greedy,0.0,36,custom,The quick brown fox jumps over the lazy dog.
20251205T221152Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r037,5724.430666666667,5708.0,282.0698556419374,5542,12080,5642.0,5778.0,5862.16,18.585253808713492,362.2173000157818,1500,tlb,tinyllama_1p1b,q4_0,512,64,greedy,0.0,37,custom,The quick brown fox jumps over the lazy dog.
20251205T221152Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r038,5730.632,5708.0,341.58877006505406,5530,11530,5638.0,5784.0,5866.04,15.21115229269682,237.44551702558343,1500,tlb,tinyllama_1p1b,q4_0,512,64,greedy,0.0,38,custom,The quick brown fox jumps over the lazy dog.
20251205T221153Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r001,5794.845333333334,5740.0,883.6021279731025,5558,37870,5662.0,5886.0,6104.2,32.63328194037855,1160.9334181172558,1500,tlb,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,1,custom,The quick brown fox jumps over the lazy dog.
20251205T221153Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r039,5749.538666666666,5712.0,872.7556202932121,5532,38040,5648.0,5784.0,5868.16,34.29693201995405,1251.1409569818547,1500,tlb,tinyllama_1p1b,q4_0,512,64,greedy,0.0,39,custom,The quick brown fox jumps over the lazy dog.
20251205T221153Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r040,5757.905333333333,5716.0,850.7291941697808,5528,34636,5645.8,5784.0,5852.02,27.978950668779486,899.1823578027593,1500,tlb,tinyllama_1p1b,q4_0,512,64,greedy,0.0,40,custom,The quick brown fox jumps over the lazy dog.
20251205T221154Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r002,5765.462666666666,5720.0,1009.4319550391334,5546,41866,5652.0,5792.0,5872.0,31.6545049859991,1098.6385476674811,1500,tlb,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,2,custom,The quick brown fox jumps over the lazy dog.
20251205T221154Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r003,5731.688,5712.0,347.6852244960789,5542,12790,5642.0,5782.0,5860.02,17.33837086737756,313.62221298893604,1500,tlb,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,3,custom,The quick brown fox jumps over the lazy dog.
20251205T221154Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r004,5747.028,5722.0,340.44534153034454,5508,13058,5652.0,5808.200000000001,5992.1,16.99399699726529,307.5444787704378,1500,tlb,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,4,custom,The quick brown fox jumps over the lazy dog.
20251205T221155Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r005,5785.0813333333335,5746.0,423.15144272534707,5536,16494,5664.0,5878.0,6128.16,18.118128716915685,373.527911588108,1500,tlb,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,5,custom,The quick brown fox jumps over the lazy dog.
20251205T221155Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r006,5783.165333333333,5760.0,377.6870755218307,5552,12914,5676.0,5850.0,5932.02,16.547306182085205,281.9879473037039,1500,tlb,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,6,custom,The quick brown fox jumps over the lazy dog.
20251205T221155Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r007,6042.702666666667,5910.0,1486.8233939496943,5558,59746,5706.0,6366.0,6856.02,31.930542822775607,1135.6395292327181,1500,tlb,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,7,custom,The quick brown fox jumps over the lazy dog.
20251205T221155Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r008,5766.4186666666665,5714.0,388.78395203393853,5478,12420,5648.0,5792.0,6886.879999999999,10.703189898577856,139.06841198964398,1500,tlb,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,8,custom,The quick brown fox jumps over the lazy dog.
20251205T221156Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r009,5734.897333333333,5708.0,450.7459891750496,5524,14922,5642.0,5774.0,5848.08,17.407522105721732,312.66399295209675,1500,tlb,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,9,custom,The quick brown fox jumps over the lazy dog.
20251205T221156Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r010,5905.901333333333,5850.0,401.3835855970528,5524,14234,5716.0,6108.200000000001,6472.219999999999,14.927467439794873,269.77761119771066,1500,tlb,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,10,custom,The quick brown fox jumps over the lazy dog.
20251205T221156Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r011,5758.936,5730.0,316.5784955845515,5536,13206,5656.0,5840.0,6140.28,19.311626090184607,412.0933888394594,1500,tlb,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,11,custom,The quick brown fox jumps over the lazy dog.
20251205T221157Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r012,5824.422666666666,5728.0,1044.5230657942438,5478,40156,5658.0,5894.6,7216.379999999999,26.20379606126631,803.0604837643234,1500,tlb,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,12,custom,The quick brown fox jumps over the lazy dog.
20251205T221157Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r013,5734.234666666666,5716.0,351.8082114021246,5550,13388,5648.0,5782.0,5866.0,19.302095689492546,389.58127039939046,1500,tlb,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,13,custom,The quick brown fox jumps over the lazy dog.
20251205T221157Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r014,5728.586666666667,5710.0,324.7190767541912,5532,15478,5637.8,5780.0,6284.139999999999,23.246065780682432,621.4098867481782,1500,tlb,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,14,custom,The quick brown fox jumps over the lazy dog.
20251205T221158Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r015,5776.526666666667,5729.0,323.5806054566733,5538,12886,5662.0,5848.200000000001,6650.04,14.902246458357395,284.6818320156377,1500,tlb,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,15,custom,The quick brown fox jumps over the lazy dog.
20251205T221158Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r016,5746.4,5714.0,382.92856974421613,5526,17948,5642.0,5794.0,6408.16,25.304205541144064,747.7053562234033,1500,tlb,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,16,custom,The quick brown fox jumps over the lazy dog.
20251205T221158Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r017,5751.410666666667,5712.0,883.3574706577552,5512,38154,5648.0,5782.0,5870.0599999999995,33.51352828679146,1209.0797696787668,1500,tlb,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,17,custom,The quick brown fox jumps over the lazy dog.
20251205T221159Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r018,5736.928,5718.0,331.30568329946345,5542,12660,5652.0,5786.200000000001,5866.02,17.168380428588446,307.1873103247237,1500,tlb,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,18,custom,The quick brown fox jumps over the lazy dog.
20251205T221159Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r019,5771.644,5712.0,1065.7913607958944,5378,44042,5644.0,5794.0,6452.08,31.916533783584633,1115.0255242022063,1500,tlb,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,19,custom,The quick brown fox jumps over the lazy dog.
20251205T221159Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r020,5732.9546666666665,5712.0,401.3416865686981,5546,15858,5643.8,5784.0,5848.04,20.356113891966057,439.870767673821,1500,tlb,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,20,custom,The quick brown fox jumps over the lazy dog.
20251205T221200Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r021,5872.701333333333,5734.0,446.66001938106905,5546,14426,5654.0,6390.400000000001,7010.08,8.795163466042597,134.92150513046857,1500,tlb,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,21,custom,The quick brown fox jumps over the lazy dog.
20251205T221200Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r022,5738.053333333333,5716.0,422.22248444764017,5550,16602,5646.0,5786.0,5884.0,21.104532442291834,476.38328815020236,1500,tlb,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,22,custom,The quick brown fox jumps over the lazy dog.
20251205T221200Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r023,5738.472,5720.0,322.94122980495763,5558,12518,5652.0,5792.0,5866.02,18.698632985557804,360.5133947757105,1500,tlb,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,23,custom,The quick brown fox jumps over the lazy dog.
20251205T221200Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r024,5739.342666666666,5712.0,417.54672483987383,5560,13314,5642.0,5782.0,5866.0,14.635953445183612,220.5589731353239,1500,tlb,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,24,custom,The quick brown fox jumps over the lazy dog.
20251205T221201Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r025,5881.629333333333,5816.0,382.87411551549843,5578,14648,5682.0,6114.0,6520.0599999999995,13.962330153546507,264.3209524710796,1500,tlb,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,25,custom,The quick brown fox jumps over the lazy dog.
20251205T221201Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r026,6019.592,5972.0,386.19195791070496,5538,12380,5738.0,6314.0,6688.04,10.124948305533405,152.59645816341467,1500,tlb,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,26,custom,The quick brown fox jumps over the lazy dog.
20251205T221201Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r027,5719.806666666666,5708.0,246.93821955786396,5458,10968,5634.0,5776.0,5856.04,17.993815047074175,342.8497951344783,1500,tlb,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,27,custom,The quick brown fox jumps over the lazy dog.
20251205T221202Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r028,6166.98,6084.0,555.632955214693,5636,16636,5830.0,6500.0,7594.1,9.62504853720255,134.95408539974724,1500,tlb,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,28,custom,The quick brown fox jumps over the lazy dog.
20251205T221202Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r029,5726.096,5708.0,334.2607329751322,5536,13304,5642.0,5782.0,5852.02,19.38475752481106,393.1598718443246,1500,tlb,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,29,custom,The quick brown fox jumps over the lazy dog.
20251205T221202Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r030,5738.996,5710.0,632.1008503189839,5538,27004,5638.0,5780.0,5896.0599999999995,28.012407854356724,881.451802316115,1500,tlb,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,30,custom,The quick brown fox jumps over the lazy dog.
20251205T221203Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r031,6004.712,5973.0,1290.8675952584485,5564,52784,5697.8,6164.0,6500.32,32.34575933304454,1151.7783321739746,1500,tlb,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,31,custom,The quick brown fox jumps over the lazy dog.
20251205T221203Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r032,5723.401333333333,5708.0,281.827707715393,5550,11680,5642.0,5780.0,5844.02,18.441895170309934,353.69266426236464,1500,tlb,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,32,custom,The quick brown fox jumps over the lazy dog.
20251205T221203Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r033,5729.254666666667,5716.0,276.9451417746674,5538,11966,5644.0,5790.0,5848.02,20.997336202327457,457.72240114540625,1500,tlb,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,33,custom,The quick brown fox jumps over the lazy dog.
20251205T221204Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r034,5788.984,5736.0,1108.4871863515325,5564,47428,5656.0,5868.0,6142.04,35.67880493155475,1328.0106117271077,1500,tlb,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,34,custom,The quick brown fox jumps over the lazy dog.
20251205T221204Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r035,5722.348,5712.0,276.32976010595297,5526,12426,5646.0,5776.0,5838.02,21.359893290326568,474.69240453629413,1500,tlb,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,35,custom,The quick brown fox jumps over the lazy dog.
20251205T221204Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r036,5720.181333333333,5708.0,292.73398602816775,5522,13812,5636.0,5778.0,5850.02,22.46083554919426,541.3489964291958,1500,tlb,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,36,custom,The quick brown fox jumps over the lazy dog.
20251205T221205Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r037,5981.469333333333,5795.0,1054.870461962306,5530,43750,5662.0,6406.400000000001,6902.04,30.901742088243743,1095.1844102439748,1500,tlb,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,37,custom,The quick brown fox jumps over the lazy dog.
20251205T221205Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r038,5914.785333333333,5830.0,636.6723105378145,5564,18178,5692.0,6120.200000000001,6526.24,13.978237002011205,216.82684564481139,1500,tlb,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,38,custom,The quick brown fox jumps over the lazy dog.
20251205T221205Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r039,5716.8133333333335,5700.0,274.14818007538906,5532,13228,5642.0,5772.0,5844.0,22.610380490879994,547.6536505710001,1500,tlb,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,39,custom,The quick brown fox jumps over the lazy dog.
20251205T221205Z-artemisia-v2a6-tlb-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r040,5717.346666666666,5706.0,274.2404681633883,5546,12796,5636.0,5776.0,5832.0,21.652787535311205,494.4755641892826,1500,tlb,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,40,custom,The quick brown fox jumps over the lazy dog.
20251205T221206Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r001,1481.184,1448.0,191.3242242456213,1346,7324,1356.0,1598.0,1800.3799999999997,19.20131178814656,578.2572870043695,1500,btb,tinyllama_1p1b,q4_0,512,128,greedy,0.0,1,custom,Write a short story about a robot.
20251205T221206Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r002,1477.844,1416.0,256.114133340713,1346,8306,1356.0,1590.0,1800.9399999999991,19.945801813243712,494.564940547599,1500,btb,tinyllama_1p1b,q4_0,512,128,greedy,0.0,2,custom,Write a short story about a robot.
20251205T221206Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r003,1480.8053333333332,1434.0,327.261427811127,1346,10512,1356.0,1590.0,1848.0,22.990492873704792,596.6852592069349,1500,btb,tinyllama_1p1b,q4_0,512,128,greedy,0.0,3,custom,Write a short story about a robot.
20251205T221207Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r004,1479.2786666666666,1470.0,117.61451353504339,1346,2114,1358.0,1594.2000000000003,1774.0,0.9322737283983747,1.6875050104099731,1500,btb,tinyllama_1p1b,q4_0,512,128,greedy,0.0,4,custom,Write a short story about a robot.
20251205T221207Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r005,1492.4346666666668,1478.0,199.14251904976135,1348,7610,1358.0,1612.2000000000003,1792.0,19.507586689607564,592.0692755843065,1500,btb,tinyllama_1p1b,q4_0,512,128,greedy,0.0,5,custom,Write a short story about a robot.
20251205T221207Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r006,1481.7053333333333,1436.0,243.88847088175686,1348,9752,1358.0,1594.0,1924.04,26.140529824710512,879.9755548076361,1500,btb,tinyllama_1p1b,q4_0,512,128,greedy,0.0,6,custom,Write a short story about a robot.
20251205T221207Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r007,1495.0253333333333,1528.0,128.49793450092056,1348,2128,1358.0,1612.0,1920.08,0.9927525637201905,1.7035146063518667,1500,btb,tinyllama_1p1b,q4_0,512,128,greedy,0.0,7,custom,Write a short story about a robot.
20251205T221208Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r008,1487.4613333333334,1526.0,112.60649175874825,1348,2128,1356.0,1600.0,1736.0,0.5143856982993121,0.2670294530159296,1500,btb,tinyllama_1p1b,q4_0,512,128,greedy,0.0,8,custom,Write a short story about a robot.
20251205T221208Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r009,1475.8893333333333,1454.0,110.22340594916719,1348,2126,1356.0,1592.0,1732.02,0.5873070599332986,0.2979058172289819,1500,btb,tinyllama_1p1b,q4_0,512,128,greedy,0.0,9,custom,Write a short story about a robot.
20251205T221208Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r010,1477.4746666666667,1440.0,217.91177355126334,1348,8804,1360.0,1588.0,1762.02,25.46873286607582,850.2993269749859,1500,btb,tinyllama_1p1b,q4_0,512,128,greedy,0.0,10,custom,Write a short story about a robot.
20251205T221209Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r011,1489.5106666666666,1440.0,332.88964772819037,1348,10866,1358.0,1592.0,1888.02,23.019552634159638,602.7105051256417,1500,btb,tinyllama_1p1b,q4_0,512,128,greedy,0.0,11,custom,Write a short story about a robot.
20251205T221209Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r012,1503.1626666666666,1432.0,271.1705020222522,1350,8796,1376.0,1630.0,1838.1,19.88658325297039,495.43055373114856,1500,btb,tinyllama_1p1b,q4_0,512,128,greedy,0.0,12,custom,Write a short story about a robot.
20251205T221209Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r013,1484.5706666666667,1438.0,279.7447320021307,1348,11366,1368.0,1600.0,1872.04,29.479402280827895,1036.398508207253,1500,btb,tinyllama_1p1b,q4_0,512,128,greedy,0.0,13,custom,Write a short story about a robot.
20251205T221209Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r014,1502.9906666666666,1466.0,259.82799753893397,1348,7772,1358.0,1616.0,1996.02,17.056050819229114,392.67520452553526,1500,btb,tinyllama_1p1b,q4_0,512,128,greedy,0.0,14,custom,Write a short story about a robot.
20251205T221210Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r015,1490.2026666666666,1434.0,282.2213827219083,1348,11304,1366.0,1612.0,1940.0,28.160729266799354,973.2774761558845,1500,btb,tinyllama_1p1b,q4_0,512,128,greedy,0.0,15,custom,Write a short story about a robot.
20251205T221210Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r016,1473.5053333333333,1402.0,158.26638557852894,1346,5488,1358.0,1598.0,1974.3799999999997,11.478620517394846,275.41526197463986,1500,btb,tinyllama_1p1b,q4_0,512,128,greedy,0.0,16,custom,Write a short story about a robot.
20251205T221210Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r017,1487.6973333333333,1434.0,300.07433656434506,1348,12180,1358.0,1602.0,1808.1999999999998,30.23702475396133,1073.2105366293783,1500,btb,tinyllama_1p1b,q4_0,512,128,greedy,0.0,17,custom,Write a short story about a robot.
20251205T221211Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r018,1465.332,1397.0,206.9162874433513,1348,8198,1358.0,1590.0,1778.12,23.172297437136937,745.6892152718716,1500,btb,tinyllama_1p1b,q4_0,512,128,greedy,0.0,18,custom,Write a short story about a robot.
20251205T221211Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r019,1505.696,1526.0,425.31991912724243,1348,12660,1358.0,1606.0,1908.04,24.01257238037579,625.9000430826765,1500,btb,tinyllama_1p1b,q4_0,512,128,greedy,0.0,19,custom,Write a short story about a robot.
20251205T221211Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r020,1481.228,1468.0,116.33015868587103,1348,2038,1358.0,1594.0,1892.3399999999997,1.081222339811658,2.2919897514695524,1500,btb,tinyllama_1p1b,q4_0,512,128,greedy,0.0,20,custom,Write a short story about a robot.
20251205T221211Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r021,1502.4053333333334,1528.0,403.0615868575034,1348,14438,1357.8,1600.0,1810.1399999999999,26.415164713899173,786.5070219229353,1500,btb,tinyllama_1p1b,q4_0,512,128,greedy,0.0,21,custom,Write a short story about a robot.
20251205T221212Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r022,1492.416,1530.0,228.87951743147838,1348,9000,1356.0,1594.0,1910.1599999999999,23.672063744180747,770.1446034430154,1500,btb,tinyllama_1p1b,q4_0,512,128,greedy,0.0,22,custom,Write a short story about a robot.
20251205T221212Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r023,1502.1453333333334,1450.0,314.560909717292,1350,10610,1376.0,1606.0,1940.02,22.149023009113463,588.1416710830083,1500,btb,tinyllama_1p1b,q4_0,512,128,greedy,0.0,23,custom,Write a short story about a robot.
20251205T221212Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r024,1517.108,1528.0,387.56594438043135,1348,12318,1368.0,1618.0,2034.2999999999997,22.242171668346653,575.0242556846424,1500,btb,tinyllama_1p1b,q4_0,512,128,greedy,0.0,24,custom,Write a short story about a robot.
20251205T221212Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r025,1481.4093333333333,1484.0,118.66511444317896,1348,2128,1356.0,1590.0,1806.0,0.9812749300675229,1.964533160520638,1500,btb,tinyllama_1p1b,q4_0,512,128,greedy,0.0,25,custom,Write a short story about a robot.
20251205T221213Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r026,1472.6746666666666,1423.0,116.07565002722015,1348,2086,1356.0,1590.0,1778.3599999999997,1.0347153481803597,2.2800491089006067,1500,btb,tinyllama_1p1b,q4_0,512,128,greedy,0.0,26,custom,Write a short story about a robot.
20251205T221213Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r027,1474.88,1424.0,185.54129814018142,1348,7196,1356.0,1588.0,1748.04,19.730400894027483,600.9947985534567,1500,btb,tinyllama_1p1b,q4_0,512,128,greedy,0.0,27,custom,Write a short story about a robot.
20251205T221213Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r028,1484.428,1522.0,168.9250423391576,1346,6302,1356.0,1592.0,1760.4599999999996,15.64426157513396,439.26058977010166,1500,btb,tinyllama_1p1b,q4_0,512,128,greedy,0.0,28,custom,Write a short story about a robot.
