run_id,timestamp_utc,path,host,victim_cpu,attacker_cpu,probe,model_tag,quant,ctx,npredict,decoding,temp,seed,repeat_idx,prompt_label,prompt_hash
20251205T221434Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r008,2025-12-05T22:14:34Z,logs/runs/20251205T221434Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r008,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,8,math,
20251205T221436Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r009,2025-12-05T22:14:36Z,logs/runs/20251205T221436Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r009,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,9,math,
20251205T221439Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r010,2025-12-05T22:14:39Z,logs/runs/20251205T221439Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r010,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,10,math,
20251205T221441Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r011,2025-12-05T22:14:41Z,logs/runs/20251205T221441Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r011,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,11,math,
20251205T221444Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r012,2025-12-05T22:14:44Z,logs/runs/20251205T221444Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r012,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,12,math,
20251205T221446Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r013,2025-12-05T22:14:46Z,logs/runs/20251205T221446Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r013,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,13,math,
20251205T221448Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r014,2025-12-05T22:14:48Z,logs/runs/20251205T221448Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r014,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,14,math,
20251205T221451Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r015,2025-12-05T22:14:51Z,logs/runs/20251205T221451Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r015,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,15,math,
20251205T221453Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r016,2025-12-05T22:14:53Z,logs/runs/20251205T221453Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r016,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,16,math,
20251205T221455Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r017,2025-12-05T22:14:55Z,logs/runs/20251205T221455Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r017,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,17,math,
20251205T221458Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r018,2025-12-05T22:14:58Z,logs/runs/20251205T221458Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r018,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,18,math,
20251205T221500Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r019,2025-12-05T22:15:00Z,logs/runs/20251205T221500Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r019,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,19,math,
20251205T221503Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r020,2025-12-05T22:15:03Z,logs/runs/20251205T221503Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r020,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,20,math,
20251205T221505Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r001,2025-12-05T22:15:05Z,logs/runs/20251205T221505Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r001,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,1,nl,
20251205T221507Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r002,2025-12-05T22:15:07Z,logs/runs/20251205T221507Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r002,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,2,nl,
20251205T221510Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r003,2025-12-05T22:15:10Z,logs/runs/20251205T221510Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r003,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,3,nl,
20251205T221512Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r004,2025-12-05T22:15:12Z,logs/runs/20251205T221512Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r004,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,4,nl,
20251205T221514Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r005,2025-12-05T22:15:14Z,logs/runs/20251205T221514Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r005,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,5,nl,
20251205T221517Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r006,2025-12-05T22:15:17Z,logs/runs/20251205T221517Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r006,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,6,nl,
20251205T221519Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r007,2025-12-05T22:15:19Z,logs/runs/20251205T221519Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r007,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,7,nl,
20251205T221522Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r008,2025-12-05T22:15:22Z,logs/runs/20251205T221522Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r008,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,8,nl,
20251205T221524Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r009,2025-12-05T22:15:24Z,logs/runs/20251205T221524Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r009,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,9,nl,
20251205T221526Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r010,2025-12-05T22:15:26Z,logs/runs/20251205T221526Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r010,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,10,nl,
20251205T221529Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r011,2025-12-05T22:15:29Z,logs/runs/20251205T221529Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r011,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,11,nl,
20251205T221531Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r012,2025-12-05T22:15:31Z,logs/runs/20251205T221531Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r012,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,12,nl,
20251205T221533Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r013,2025-12-05T22:15:33Z,logs/runs/20251205T221533Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r013,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,13,nl,
20251205T221536Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r014,2025-12-05T22:15:36Z,logs/runs/20251205T221536Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r014,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,14,nl,
20251205T221538Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r015,2025-12-05T22:15:38Z,logs/runs/20251205T221538Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r015,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,15,nl,
20251205T221540Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r016,2025-12-05T22:15:40Z,logs/runs/20251205T221540Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r016,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,16,nl,
20251205T221543Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r017,2025-12-05T22:15:43Z,logs/runs/20251205T221543Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r017,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,17,nl,
20251205T221545Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r018,2025-12-05T22:15:45Z,logs/runs/20251205T221545Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r018,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,18,nl,
20251205T221548Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r019,2025-12-05T22:15:48Z,logs/runs/20251205T221548Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r019,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,19,nl,
20251205T221550Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r020,2025-12-05T22:15:50Z,logs/runs/20251205T221550Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r020,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,20,nl,
20251205T221552Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r001,2025-12-05T22:15:52Z,logs/runs/20251205T221552Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r001,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,1,code,
20251205T221555Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r002,2025-12-05T22:15:55Z,logs/runs/20251205T221555Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r002,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,2,code,
20251205T221557Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r003,2025-12-05T22:15:57Z,logs/runs/20251205T221557Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r003,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,3,code,
20251205T221600Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r004,2025-12-05T22:16:00Z,logs/runs/20251205T221600Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r004,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,4,code,
20251205T221602Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r005,2025-12-05T22:16:02Z,logs/runs/20251205T221602Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r005,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,5,code,
20251205T221604Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r006,2025-12-05T22:16:04Z,logs/runs/20251205T221604Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r006,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,6,code,
20251205T221607Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r007,2025-12-05T22:16:07Z,logs/runs/20251205T221607Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r007,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,7,code,
20251205T221609Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r008,2025-12-05T22:16:09Z,logs/runs/20251205T221609Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r008,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,8,code,
20251205T221612Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r009,2025-12-05T22:16:12Z,logs/runs/20251205T221612Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r009,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,9,code,
20251205T221614Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r010,2025-12-05T22:16:14Z,logs/runs/20251205T221614Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r010,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,10,code,
20251205T221616Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r011,2025-12-05T22:16:16Z,logs/runs/20251205T221616Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r011,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,11,code,
20251205T221619Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r012,2025-12-05T22:16:19Z,logs/runs/20251205T221619Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r012,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,12,code,
20251205T221621Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r013,2025-12-05T22:16:21Z,logs/runs/20251205T221621Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r013,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,13,code,
20251205T221624Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r014,2025-12-05T22:16:24Z,logs/runs/20251205T221624Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r014,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,14,code,
20251205T221626Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r015,2025-12-05T22:16:26Z,logs/runs/20251205T221626Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r015,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,15,code,
20251205T221628Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r016,2025-12-05T22:16:28Z,logs/runs/20251205T221628Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r016,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,16,code,
20251205T221631Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r017,2025-12-05T22:16:31Z,logs/runs/20251205T221631Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r017,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,17,code,
20251205T221633Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r018,2025-12-05T22:16:33Z,logs/runs/20251205T221633Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r018,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,18,code,
20251205T221635Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r019,2025-12-05T22:16:35Z,logs/runs/20251205T221635Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r019,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,19,code,
20251205T221638Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r020,2025-12-05T22:16:38Z,logs/runs/20251205T221638Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n800-s-seed42-r020,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,800,sample,0.7,42,20,code,
20251205T222151Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r001,2025-12-05T22:21:51Z,logs/runs/20251205T222151Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r001,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,1000,sample,0.7,42,1,math,
20251205T222153Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r002,2025-12-05T22:21:53Z,logs/runs/20251205T222153Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r002,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,1000,sample,0.7,42,2,math,
20251205T222156Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r003,2025-12-05T22:21:56Z,logs/runs/20251205T222156Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r003,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,1000,sample,0.7,42,3,math,
20251205T222158Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r004,2025-12-05T22:21:58Z,logs/runs/20251205T222158Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r004,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,1000,sample,0.7,42,4,math,
20251205T222200Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r005,2025-12-05T22:22:00Z,logs/runs/20251205T222200Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r005,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,1000,sample,0.7,42,5,math,
20251205T222203Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r006,2025-12-05T22:22:03Z,logs/runs/20251205T222203Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r006,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,1000,sample,0.7,42,6,math,
20251205T222205Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r007,2025-12-05T22:22:05Z,logs/runs/20251205T222205Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r007,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,1000,sample,0.7,42,7,math,
20251205T222207Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r008,2025-12-05T22:22:07Z,logs/runs/20251205T222207Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r008,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,1000,sample,0.7,42,8,math,
20251205T222210Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r009,2025-12-05T22:22:10Z,logs/runs/20251205T222210Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r009,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,1000,sample,0.7,42,9,math,
20251205T222212Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r010,2025-12-05T22:22:12Z,logs/runs/20251205T222212Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r010,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,1000,sample,0.7,42,10,math,
20251205T222215Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r011,2025-12-05T22:22:15Z,logs/runs/20251205T222215Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r011,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,1000,sample,0.7,42,11,math,
20251205T222217Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r012,2025-12-05T22:22:17Z,logs/runs/20251205T222217Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r012,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,1000,sample,0.7,42,12,math,
20251205T222219Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r013,2025-12-05T22:22:19Z,logs/runs/20251205T222219Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r013,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,1000,sample,0.7,42,13,math,
20251205T222222Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r014,2025-12-05T22:22:22Z,logs/runs/20251205T222222Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r014,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,1000,sample,0.7,42,14,math,
20251205T222224Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r015,2025-12-05T22:22:24Z,logs/runs/20251205T222224Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r015,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,1000,sample,0.7,42,15,math,
20251205T222227Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r016,2025-12-05T22:22:27Z,logs/runs/20251205T222227Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r016,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,1000,sample,0.7,42,16,math,
20251205T222229Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r017,2025-12-05T22:22:29Z,logs/runs/20251205T222229Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r017,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,1000,sample,0.7,42,17,math,
20251205T222231Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r018,2025-12-05T22:22:31Z,logs/runs/20251205T222231Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r018,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,1000,sample,0.7,42,18,math,
20251205T222234Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r019,2025-12-05T22:22:34Z,logs/runs/20251205T222234Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r019,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,1000,sample,0.7,42,19,math,
20251205T222236Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r020,2025-12-05T22:22:36Z,logs/runs/20251205T222236Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r020,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,1000,sample,0.7,42,20,math,
20251205T222239Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r021,2025-12-05T22:22:39Z,logs/runs/20251205T222239Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r021,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,1000,sample,0.7,42,21,math,
20251205T222241Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r022,2025-12-05T22:22:41Z,logs/runs/20251205T222241Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r022,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,1000,sample,0.7,42,22,math,
20251205T222243Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r023,2025-12-05T22:22:43Z,logs/runs/20251205T222243Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r023,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,1000,sample,0.7,42,23,math,
20251205T222246Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r024,2025-12-05T22:22:46Z,logs/runs/20251205T222246Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r024,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,1000,sample,0.7,42,24,math,
20251205T222248Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r025,2025-12-05T22:22:48Z,logs/runs/20251205T222248Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r025,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,1000,sample,0.7,42,25,math,
20251205T222250Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r001,2025-12-05T22:22:50Z,logs/runs/20251205T222250Z-artemisia-v0a56-pht-deepseek_llama8b_q4-q4-c512-n1000-s-seed42-r001,artemisia,0,56,pht,deepseek_llama8b_q4,q4,512,1000,sample,0.7,42,1,nl,
